"1","124","""25.5"""
"7","3","""6.5"""
"4","0","""8.5"""
"0","135","""11.5"""
"56","24","""6.5"""
"0","0","""4"""
"12","42","""8"""
"25","77","""39.5"""
"102","13","""6.5"""
"37","7","""5"""
"5","96","""11"""
"7","7","""7.5"""
"42","48","""5.5"""
"7","13","""11"""
"0","7","""5.5"""
"54","6","""8"""
"4","2","""5"""
"0","2","""8.5"""
"30","26","""4"""
"76","43","""6"""
"158","4","""10"""
"12","20","""11"""
"14","7","""5.5"""
"12","3","""9.5"""
"14","37","""6"""
"13","98","""52"""
"55","163","""9.5"""
"3","3","""4.5"""
"29","11","""5.5"""
"2","56","""4"""
"19","20","""17.5"""
"30","134","""52"""
"74","75","""20.5"""
"96","42","""12"""
"77","79","""14"""
"7","14","""4.5"""
"7","164","""21"""
"17","30","""7.5"""
"54","28","""20.5"""
"4","37","""10"""
"13","7","""10.5"""
"52","162","""10"""
"4","14","""8.5"""
"44","3","""10.5"""
"1","51","""7.5"""
"0","5","""8"""
"30","2","""7"""
"32","9","""7.5"""
"4","32","""8"""
"8","5","""28"""
"10","10","""5"""
"16","8","""33"""
"54","30","""5"""
"10","13","""9.5"""
"165","30","""9"""
"49","55","""5"""
"0","20","""9"""
"13","10","""7.5"""
"13","20","""5"""
"32","19","""5"""
"81","1","""13.5"""
"10","10","""4"""
"7","8","""30"""
"5","14","""12.5"""
"12","13","""15.5"""
"24","11","""9"""
"76","113","""15.5"""
"12","20","""8.5"""
"13","14","""7.5"""
"24","48","""13"""
"8","124","""38"""
"51","3","""11"""
"19","0","""9.5"""
"28","5","""12.5"""
"14","25","""32"""
"46","7","""6.5"""
"3","14","""7"""
"3","101","""14"""
"7","37","""4.5"""
"14","65","""6.5"""
"13","10","""5"""
"20","0","""11"""
"19","8","""32.5"""
"69","0","""15"""
"42","20","""9"""
"20","13","""3.5"""
"14","7","""6.5"""
"166","26","""16"""
"26","13","""6.5"""
"20","20","""7"""
"10","14","""9"""
"55","167","""20.5"""
"12","0","""7"""
"7","37","""5.5"""
"20","13","""7.5"""
"3","14","""6.5"""
"20","1","""14"""
"49","6","""10.5"""
"49","3","""9.5"""
"3","42","""18"""
"5","66","""27"""
"32","19","""5.5"""
"6","58","""8.5"""
"98","10","""52"""
"4","168","""11.5"""
"41","79","""8"""
"169","4","""6"""
"4","3","""3.5"""
"5","20","""7.5"""
"55","31","""7"""
"7","42","""7.5"""
"77","159","""8.5"""
"30","76","""4"""
"2","153","""8.5"""
"4","76","""11.5"""
"3","1","""5"""
"4","0","""9.5"""
"5","69","""14.5"""
"3","15","""10.5"""
"24","5","""18.5"""
"30","5","""8"""
"58","7","""13.5"""
"56","0","""18"""
"74","1","""10"""
"17","12","""10"""
"20","13","""7.5"""
"3","14","""7"""
"0","0","""3.5"""
"11","42","""7"""
"13","26","""8.5"""
"58","0","""10.5"""
"7","10","""8.5"""
"98","5","""52"""
"12","170","""4"""
"29","29","""5"""
"13","13","""4"""
"20","47","""14"""
"13","0","""6"""
"10","29","""8"""
"7","7","""6"""
"55","0","""12.5"""
"13","20","""5.5"""
"64","8","""32.5"""
"13","14","""8.5"""
"13","51","""11"""
"142","9","""13"""
"1","14","""7"""
"7","4","""7"""
"17","20","""5.5"""
"37","0","""5.5"""
"40","122","""67.5"""
"6","30","""5.5"""
"10","12","""5.5"""
"3","6","""6"""
"43","7","""19.5"""
"3","3","""3.5"""
"26","20","""11"""
"5","13","""8"""
"13","13","""6"""
"51","32","""7.5"""
"24","10","""10.5"""
"3","1","""5"""
"7","0","""7.5"""
"0","7","""7.5"""
"4","2","""7"""
"32","10","""13.5"""
"56","5","""20"""
"1","7","""7"""
"0","1","""5.5"""
"16","9","""5"""
"2","14","""11"""
"69","14","""14.5"""
"3","4","""6"""
"2","102","""11"""
"59","19","""5.5"""
"13","17","""7.5"""
"5","7","""10"""
"30","5","""9.5"""
"42","20","""7"""
"21","0","""7"""
"3","19","""3"""
"32","19","""3"""
"10","14","""6.5"""
"10","13","""8"""
"171","5","""5.5"""
"5","40","""5"""
"5","11","""9"""
"20","20","""8"""
"14","10","""7.5"""
"4","49","""8.5"""
"55","25","""28.5"""
"7","102","""7.5"""
"26","40","""8"""
"37","14","""5.5"""
"74","172","""28.5"""
"2","98","""52"""
"173","140","""7"""
"30","5","""8"""
"55","55","""3"""
"5","58","""8.5"""
"46","28","""15"""
"149","13","""18.5"""
"0","8","""27.5"""
"18","18","""11"""
"1","7","""6.5"""
"0","32","""7.5"""
"5","36","""7.5"""
"0","47","""4.5"""
"42","8","""27.5"""
"11","29","""7.5"""
"12","14","""4.5"""
"20","102","""11"""
"14","76","""13"""
"46","14","""5.5"""
"0","7","""6"""
"122","122","""11"""
"0","46","""6.5"""
"68","68","""6"""
"24","29","""6.5"""
"13","13","""8.5"""
"42","32","""18"""
"69","174","""31"""
"0","7","""5"""
"2","175","""32.5"""
"18","46","""52"""
"11","37","""13"""
"3","8","""37.5"""
"2","3","""7"""
"20","20","""6"""
"81","86","""34.5"""
"76","30","""5"""
"7","0","""5.5"""
"10","46","""8.5"""
"4","2","""8"""
"98","24","""52"""
"2","12","""12.5"""
"5","57","""4.5"""
"7","20","""12.5"""
"69","5","""11.5"""
"134","104","""46.5"""
"13","20","""5"""
"16","149","""4.5"""
"20","20","""4.5"""
"20","13","""6"""
"42","10","""3.5"""
"176","13","""13"""
"3","14","""6.5"""
"40","59","""13"""
"40","30","""5.5"""
"3","10","""11.5"""
"59","49","""6.5"""
"2","15","""7.5"""
"7","0","""7"""
"19","6","""7.5"""
"11","177","""5"""
"140","2","""9.5"""
"46","6","""11.5"""
"0","1","""3"""
"46","178","""37.5"""
"20","29","""7.5"""
"16","42","""25"""
"30","101","""6.5"""
"6","26","""6"""
"5","69","""11.5"""
"26","179","""26"""
"42","10","""6"""
"20","98","""52"""
"114","13","""8.5"""
"7","14","""6.5"""
"4","55","""9.5"""
"10","10","""4"""
"13","26","""6"""
"3","58","""6"""
"7","8","""36"""
"5","1","""6"""
"5","40","""7.5"""
"76","12","""19"""
"76","0","""14"""
"4","0","""13"""
"0","5","""7"""
"30","28","""25"""
"30","5","""8"""
"76","13","""13"""
"54","7","""14"""
"4","13","""13.5"""
"1","17","""8.5"""
"54","180","""7"""
"30","7","""19"""
"3","39","""27.5"""
"9","57","""10.5"""
"19","4","""6.5"""
"43","9","""4"""
"42","10","""7"""
"20","42","""9.5"""
"98","181","""50"""
"16","42","""7"""
"20","13","""4.5"""
"14","56","""27.5"""
"2","19","""7.5"""
"29","58","""17"""
"10","12","""4"""
"37","14","""6"""
"5","26","""4.5"""
"13","13","""5.5"""
"12","0","""6.5"""
"0","8","""32.5"""
"20","13","""5.5"""
"69","148","""15.5"""
"0","7","""6.5"""
"40","54","""7.5"""
"20","29","""4.5"""
"76","182","""41"""
"5","5","""8"""
"5","3","""8"""
"3","3","""3.5"""
"14","13","""6"""
"0","46","""6"""
"160","5","""16"""
"32","3","""4"""
"14","14","""4"""
"5","0","""4.5"""
"66","42","""16.5"""
"55","3","""12.5"""
"3","47","""6"""
"56","56","""14.5"""
"15","0","""9.5"""
"98","183","""31"""
"20","29","""8.5"""
"0","37","""4"""
"20","0","""9.5"""
"184","185","""10.5"""
"0","7","""6.5"""
"89","13","""15"""
"0","1","""7.5"""
"30","5","""4"""
"20","20","""4.5"""
"20","57","""7"""
"13","20","""5"""
"1","0","""7.5"""
"20","42","""11"""
"5","5","""3.5"""
"7","19","""6.5"""
"142","81","""5"""
"3","20","""13"""
"68","5","""16.5"""
"13","5","""8"""
"10","8","""28.5"""
"2","0","""9"""
"10","1","""11.5"""
"10","13","""7"""
"19","3","""5.5"""
"3","7","""4.5"""
"0","7","""10.5"""
"3","4","""3"""
"36","136","""6.5"""
"46","7","""5.5"""
"20","20","""4"""
"9","30","""5"""
"98","124","""31.5"""
"49","13","""15.5"""
"76","30","""4.5"""
"20","13","""4"""
"7","32","""9.5"""
"42","14","""8.5"""
"0","8","""34.5"""
"0","7","""7.5"""
"1","7","""5"""
"2","59","""7"""
"13","58","""16"""
"5","13","""7.5"""
"58","0","""19"""
"10","14","""7"""
"7","81","""15"""
"0","8","""32.5"""
"1","3","""4"""
"13","20","""7"""
"66","102","""13"""
"0","20","""7.5"""
"7","1","""4"""
"2","3","""5.5"""
"79","13","""21.5"""
"29","42","""4.5"""
"5","13","""8"""
"20","20","""4"""
"5","186","""29"""
"2","59","""7"""
"11","29","""3.5"""
"31","187","""23"""
"5","13","""12"""
"20","42","""8.5"""
"2","4","""35"""
"26","13","""8.5"""
"6","8","""25.5"""
"19","1","""8"""
"19","32","""6.5"""
"155","0","""11"""
"16","7","""6"""
"2","3","""5"""
"42","0","""11.5"""
"20","20","""5.5"""
"19","0","""8"""
"64","84","""4"""
"13","6","""9"""
"7","20","""15"""
"81","43","""9"""
"3","51","""8.5"""
"12","32","""13.5"""
"20","0","""9"""
"56","11","""6.5"""
"7","7","""5"""
"24","42","""6"""
"26","16","""5.5"""
"59","4","""10.5"""
"96","114","""22"""
"0","13","""6"""
"1","7","""8.5"""
"13","0","""8.5"""
"0","7","""9"""
"13","20","""4"""
"114","12","""6"""
"58","188","""5.5"""
"59","59","""4"""
"13","20","""7"""
"89","13","""16"""
"11","8","""22"""
"32","4","""8"""
"4","46","""7.5"""
"20","65","""9.5"""
"5","20","""6.5"""
"98","189","""23.5"""
"13","12","""8"""
"3","118","""9.5"""
"20","102","""17"""
"12","14","""8.5"""
"32","66","""25.5"""
"8","13","""26.5"""
"14","8","""28.5"""
"2","5","""11"""
"48","7","""8.5"""
"58","7","""14.5"""
"190","31","""5.5"""
"20","0","""12"""
"0","7","""5"""
"14","7","""7"""
"30","13","""10.5"""
"55","5","""10.5"""
"37","7","""6.5"""
"122","122","""14.5"""
"6","8","""25.5"""
"13","175","""16"""
"20","191","""20.5"""
"20","46","""14"""
"20","51","""10"""
"7","1","""7"""
"26","13","""7.5"""
"13","30","""12"""
"81","3","""10.5"""
"9","0","""10"""
"20","20","""5.5"""
"24","14","""11"""
"13","0","""7"""
"43","15","""5"""
"9","2","""7"""
"18","192","""38"""
"20","20","""8"""
"20","8","""27"""
"14","7","""6"""
"0","13","""7.5"""
"57","7","""9.5"""
"2","13","""15.5"""
"76","31","""12.5"""
"14","0","""6.5"""
"10","14","""5.5"""
"44","5","""14.5"""
"5","89","""15"""
"10","0","""9.5"""
"20","6","""12.5"""
"2","4","""2.5"""
"28","42","""20"""
"37","46","""6.5"""
"2","32","""5"""
"26","6","""4"""
"13","0","""8"""
"2","0","""10"""
"8","0","""35.5"""
"20","10","""6.5"""
"57","193","""22"""
"26","15","""9"""
"3","3","""5"""
"7","16","""5"""
"0","194","""54.5"""
"7","73","""15.5"""
"20","19","""13.5"""
"0","1","""6"""
"0","0","""4.5"""
"98","123","""58.5"""
"13","0","""7.5"""
"98","7","""52"""
"13","114","""11.5"""
"7","0","""6"""
"30","5","""7.5"""
"20","3","""11.5"""
"5","102","""11.5"""
"31","6","""13.5"""
"40","20","""10.5"""
"5","12","""12.5"""
"20","102","""8.5"""
"13","20","""5.5"""
"20","12","""10"""
"20","20","""7"""
"3","13","""12.5"""
"18","10","""52"""
"41","0","""22"""
"44","5","""14.5"""
"14","1","""7.5"""
"42","24","""5"""
"98","0","""52"""
"31","13","""19.5"""
"6","17","""6"""
"0","7","""7"""
"18","79","""38"""
"29","12","""12"""
"12","48","""3.5"""
"13","14","""7.5"""
"76","40","""6"""
"14","1","""5.5"""
"76","30","""6"""
"37","54","""15"""
"20","0","""12"""
"4","7","""4"""
"0","47","""9.5"""
"185","123","""12.5"""
"32","9","""7"""
"30","13","""13.5"""
"5","40","""4"""
"5","58","""8"""
"102","13","""10"""
"14","98","""52"""
"5","4","""10.5"""
"3","7","""6"""
"30","0","""8"""
"3","4","""4.5"""
"4","4","""6.5"""
"13","20","""6.5"""
"42","20","""8"""
"77","31","""23"""
"37","12","""6.5"""
"26","59","""12.5"""
"5","98","""52"""
"29","8","""20"""
"68","0","""18"""
"52","24","""26.5"""
"3","1","""7"""
"29","3","""13.5"""
"20","7","""15.5"""
"4","59","""11"""
"14","16","""16"""
"7","1","""4.5"""
"9","3","""11"""
"139","139","""6.5"""
"4","3","""5.5"""
"98","16","""52"""
"98","195","""41"""
"0","8","""27.5"""
"11","13","""11"""
"16","196","""30"""
"5","20","""3.5"""
"31","41","""5.5"""
"49","7","""10"""
"57","20","""11.5"""
"9","32","""7"""
"0","0","""52"""
"59","19","""9"""
"134","197","""48.5"""
"2","13","""15.5"""
"0","1","""6"""
"24","3","""19.5"""
"7","6","""5.5"""
"14","102","""5.5"""
"5","3","""9"""
"10","42","""6"""
"49","0","""11.5"""
"7","0","""8.5"""
"30","49","""6.5"""
"6","10","""15"""
"0","54","""11"""
"47","51","""5"""
"0","68","""23"""
"13","57","""5"""
"7","4","""9.5"""
"13","20","""8"""
"42","12","""7.5"""
"23","23","""5"""
"26","7","""4.5"""
"10","42","""9"""
"7","47","""4"""
"54","51","""9"""
"19","0","""9.5"""
"0","13","""8.5"""
"2","30","""5"""
"11","5","""16"""
"54","7","""12"""
"0","8","""34.5"""
"75","124","""15.5"""
"10","20","""8"""
"42","10","""3.5"""
"20","14","""16.5"""
"98","5","""52"""
"5","68","""14.5"""
"0","0","""6.5"""
"7","12","""6.5"""
"14","51","""5.5"""
"0","86","""25"""
"5","1","""7"""
"49","79","""15"""
"18","26","""52"""
"29","29","""4.5"""
"98","198","""20"""
"51","1","""6"""
"12","4","""13"""
"3","1","""4"""
"4","13","""15"""
"1","199","""49"""
"30","40","""4"""
"26","32","""4.5"""
"14","56","""20"""
"32","1","""6"""
"93","6","""15"""
"13","0","""9.5"""
"2","13","""14"""
"76","31","""15.5"""
"19","7","""8.5"""
"13","76","""11"""
"5","18","""52"""
"42","20","""5"""
"20","1","""16"""
"14","0","""4.5"""
"55","19","""8.5"""
"1","14","""7.5"""
"13","13","""4.5"""
"4","3","""3.5"""
"14","20","""6.5"""
"9","134","""52"""
"15","134","""52"""
"59","2","""6"""
"14","7","""6.5"""
"4","2","""4"""
"16","10","""3.5"""
"2","1","""7.5"""
"3","3","""4"""
"6","8","""27"""
"20","5","""7"""
"54","26","""8"""
"98","0","""52"""
"10","3","""11.5"""
"20","13","""5.5"""
"29","10","""10"""
"7","0","""7.5"""
"29","12","""14.5"""
"178","41","""19.5"""
"1","134","""52"""
"3","12","""11.5"""
"16","1","""4"""
"0","7","""5.5"""
"118","12","""5"""
"0","43","""13"""
"20","3","""12"""
"10","19","""14"""
"77","8","""35.5"""
"10","20","""7.5"""
"118","13","""7.5"""
"32","13","""13"""
"24","42","""4.5"""
"0","0","""4"""
"13","5","""6.5"""
"0","17","""4.5"""
"20","52","""22.5"""
"8","8","""5"""
"0","7","""5.5"""
"68","69","""6"""
"7","13","""9"""
"14","37","""6"""
"55","2","""8.5"""
"20","66","""18"""
"5","1","""8"""
"54","32","""8"""
"4","30","""6.5"""
"30","32","""7"""
"7","14","""6"""
"0","8","""28"""
"1","0","""7"""
"10","20","""9.5"""
"2","56","""27.5"""
"14","7","""7"""
"0","7","""8"""
"16","42","""17.5"""
"9","0","""6.5"""
"10","12","""9"""
"13","7","""8.5"""
"55","8","""25"""
"3","25","""33.5"""
"29","13","""8"""
"76","80","""32.5"""
"20","0","""9"""
"20","78","""26.5"""
"32","0","""6"""
"0","8","""33.5"""
"14","29","""12"""
"14","13","""7"""
"7","98","""52"""
"18","99","""48"""
"10","129","""24.5"""
"2","0","""8"""
"13","29","""9"""
"30","13","""10"""
"59","16","""4.5"""
"20","24","""8"""
"4","6","""6"""
"68","69","""6.5"""
"142","55","""11"""
"0","21","""8"""
"20","29","""6.5"""
"98","154","""48"""
"14","46","""5.5"""
"30","29","""15"""
"13","13","""4"""
"5","14","""7"""
"13","0","""4.5"""
"12","42","""9"""
"103","59","""14"""
"32","13","""10"""
"54","92","""22.5"""
"30","55","""7.5"""
"29","5","""10"""
"31","75","""9"""
"2","4","""7.5"""
"43","7","""14.5"""
"18","1","""52"""
"51","18","""52"""
"42","16","""3"""
"98","97","""22"""
"10","11","""12"""
"20","30","""13"""
"28","29","""13"""
"18","20","""52"""
"37","13","""11"""
"16","20","""7.5"""
"32","14","""9"""
"6","0","""8.5"""
"7","47","""10.5"""
"13","5","""6"""
"46","7","""5"""
"32","58","""7.5"""
"2","13","""14.5"""
"54","36","""11"""
"2","32","""5"""
"13","134","""52"""
"30","1","""7"""
"14","0","""6"""
"68","7","""24"""
"13","1","""13"""
"10","13","""10"""
"56","16","""6.5"""
"13","32","""11.5"""
"3","3","""4.5"""
"88","14","""11"""
"3","0","""8"""
"10","24","""8"""
"11","11","""4"""
"128","128","""4.5"""
"10","10","""5"""
"40","0","""9.5"""
"12","10","""5"""
"58","96","""9.5"""
"20","42","""9"""
"32","32","""4.5"""
"18","31","""43"""
"13","5","""4.5"""
"59","81","""5.5"""
"7","12","""6.5"""
"10","20","""7"""
"37","46","""4"""
"17","4","""11.5"""
"114","42","""4"""
"7","14","""4.5"""
"46","1","""4.5"""
"118","58","""13.5"""
"3","0","""6"""
"20","14","""8"""
"95","0","""9"""
"3","7","""8"""
"6","4","""7.5"""
"42","20","""9.5"""
"18","41","""44.5"""
"13","13","""4.5"""
"5","52","""52"""
"48","102","""7"""
"18","98","""10.5"""
"5","26","""8"""
"55","13","""12"""
"8","131","""36.5"""
"32","64","""15.5"""
"0","13","""7.5"""
"24","20","""7.5"""
"13","13","""5.5"""
"98","66","""52"""
"98","146","""32.5"""
"13","7","""9.5"""
"14","66","""20.5"""
"37","7","""8"""
"134","200","""36.5"""
"7","75","""24"""
"14","7","""7.5"""
"46","69","""41.5"""
"10","13","""11"""
"1","36","""13.5"""
"7","0","""8"""
"7","26","""6.5"""
"3","14","""6"""
"18","8","""31"""
"19","55","""9"""
"30","3","""10.5"""
"17","8","""31"""
"12","134","""52"""
"19","14","""10"""
"32","30","""4.5"""
"187","59","""4"""
"5","0","""6"""
"20","20","""4"""
"16","7","""6"""
"155","8","""36.5"""
"1","201","""22"""
"13","16","""6.5"""
"77","60","""7"""
"98","202","""39.5"""
"29","9","""13"""
"74","47","""21.5"""
"30","46","""15"""
"3","5","""11"""
"20","26","""8.5"""
"0","7","""8.5"""
"14","10","""7.5"""
"102","10","""6.5"""
"98","203","""42"""
"10","13","""10"""
"0","3","""9"""
"30","1","""9"""
"76","30","""4.5"""
"93","19","""13.5"""
"10","12","""7.5"""
"95","10","""6.5"""
"4","0","""9.5"""
"123","138","""6"""
"17","1","""8"""
"16","7","""7.5"""
"93","5","""14.5"""
"30","47","""9"""
"2","9","""9"""
"4","12","""13.5"""
"5","20","""5.5"""
"28","26","""15.5"""
"17","7","""10"""
"15","1","""13"""
"60","122","""68"""
"32","5","""7"""
"7","4","""5.5"""
"55","31","""13.5"""
"4","16","""8"""
"20","0","""9.5"""
"13","1","""11.5"""
"20","1","""12.5"""
"10","18","""52"""
"0","1","""8"""
"40","0","""6"""
"18","31","""47"""
"30","54","""4"""
"42","10","""6.5"""
"40","42","""14"""
"0","1","""6"""
"3","47","""8.5"""
"42","20","""9.5"""
"1","5","""7.5"""
"28","68","""6"""
"12","16","""4"""
"98","1","""52"""
"36","20","""5.5"""
"0","13","""7.5"""
"10","12","""6"""
"7","0","""6"""
"11","20","""6.5"""
"20","20","""5"""
"26","13","""10"""
"20","20","""5"""
"102","5","""8"""
"16","17","""8"""
"40","32","""5"""
"20","29","""8"""
"59","7","""12"""
"14","7","""8.5"""
"98","5","""52"""
"13","0","""6.5"""
"176","142","""11"""
"204","5","""15.5"""
"20","3","""14"""
"30","41","""16"""
"81","205","""6.5"""
"13","1","""11.5"""
"10","65","""5.5"""
"5","5","""5"""
"13","13","""3"""
"16","65","""21.5"""
"10","42","""3"""
"16","30","""11"""
"16","8","""31.5"""
"7","0","""7.5"""
"49","14","""13.5"""
"46","7","""5.5"""
"30","206","""6"""
"13","7","""10"""
"37","16","""16.5"""
"20","7","""11"""
"18","0","""52"""
"5","8","""23"""
"7","40","""8"""
"66","56","""3.5"""
"69","11","""10.5"""
"40","26","""7"""
"13","26","""11"""
"12","14","""7.5"""
"57","56","""21.5"""
"32","6","""6.5"""
"10","12","""4.5"""
"98","112","""39.5"""
"40","6","""4.5"""
"1","11","""22.5"""
"5","37","""10"""
"13","20","""4.5"""
"2","42","""16.5"""
"6","59","""8.5"""
"7","37","""6.5"""
"37","4","""6"""
"7","7","""6.5"""
"55","4","""12.5"""
"9","207","""10"""
"26","3","""52"""
"56","24","""4.5"""
"13","13","""5.5"""
"7","102","""7.5"""
"13","18","""52"""
"5","7","""9.5"""
"55","37","""17.5"""
"40","12","""13.5"""
"20","13","""6.5"""
"54","32","""6"""
"0","7","""6.5"""
"55","4","""9.5"""
"36","0","""14.5"""
"5","20","""8.5"""
"14","110","""22.5"""
"56","56","""7.5"""
"2","123","""14.5"""
"10","16","""5.5"""
"13","66","""23"""
"17","40","""7"""
"7","7","""6"""
"21","0","""6"""
"13","183","""22.5"""
"12","42","""4.5"""
"46","7","""4.5"""
"76","81","""14"""
"9","20","""13"""
"42","13","""11"""
"134","98","""6"""
"59","81","""5"""
"20","29","""8"""
"11","11","""6"""
"32","50","""10"""
"3","3","""5"""
"13","8","""23.5"""
"59","2","""6"""
"20","29","""5"""
"0","51","""16"""
"4","2","""8"""
"31","103","""16.5"""
"13","20","""4"""
"24","12","""13"""
"5","13","""9"""
"9","3","""10"""
"30","5","""9"""
"5","0","""6.5"""
"14","10","""8"""
"12","4","""13"""
"32","7","""6.5"""
"9","3","""9.5"""
"10","25","""32"""
"20","12","""9"""
"9","5","""8"""
"19","13","""14"""
"7","3","""6"""
"13","30","""14"""
"3","9","""8.5"""
"208","58","""3.5"""
"10","42","""4.5"""
"19","13","""11.5"""
"28","134","""43"""
"13","16","""8"""
"7","19","""10"""
"0","49","""11.5"""
"5","26","""3.5"""
"20","20","""3.5"""
"3","32","""5"""
"4","5","""10.5"""
"93","54","""9.5"""
"30","3","""10.5"""
"5","1","""8"""
"40","5","""8.5"""
"20","1","""12"""
"98","8","""32.5"""
"64","54","""13.5"""
"73","11","""6.5"""
"7","7","""6.5"""
"49","4","""7.5"""
"26","12","""9.5"""
"14","4","""10.5"""
"7","37","""8"""
"54","49","""4"""
"89","89","""6"""
"26","102","""15.5"""
"18","17","""52"""
"13","0","""13.5"""
"68","38","""14"""
"17","1","""6"""
"6","53","""3.5"""
"20","18","""52"""
"7","11","""13.5"""
"3","25","""31.5"""
"16","29","""9"""
"57","32","""6"""
"10","8","""27.5"""
"30","5","""5"""
"6","6","""4.5"""
"44","8","""34.5"""
"42","5","""10"""
"17","36","""10"""
"1","47","""16.5"""
"88","14","""10"""
"13","13","""3.5"""
"0","37","""4.5"""
"16","7","""7"""
"37","209","""31.5"""
"30","7","""9.5"""
"98","6","""52"""
"20","20","""4"""
"81","3","""11.5"""
"42","16","""6.5"""
"16","32","""9.5"""
"20","7","""11.5"""
"49","2","""4"""
"5","13","""7.5"""
"51","7","""4"""
"3","7","""6.5"""
"13","8","""24.5"""
"102","14","""32.5"""
"2","30","""5.5"""
"16","7","""6"""
"13","0","""8"""
"42","29","""13"""
"5","13","""6"""
"169","3","""7"""
"69","68","""5"""
"0","13","""8.5"""
"57","7","""8.5"""
"3","30","""7"""
"5","0","""7"""
"58","59","""4"""
"42","11","""5.5"""
"14","10","""9.5"""
"19","0","""7.5"""
"12","0","""8.5"""
"30","76","""3.5"""
"32","32","""4"""
"3","20","""15.5"""
"13","6","""9.5"""
"28","28","""4.5"""
"2","18","""52"""
"5","134","""52"""
"13","56","""28.5"""
"5","13","""8.5"""
"21","7","""9"""
"20","13","""5.5"""
"0","7","""7.5"""
"14","4","""13"""
"1","2","""9"""
"13","13","""4"""
"24","24","""3.5"""
"0","7","""5"""
"20","25","""24.5"""
"95","20","""11"""
"14","7","""6.5"""
"79","210","""6.5"""
"32","51","""7"""
"46","7","""6.5"""
"4","7","""6.5"""
"5","98","""52"""
"20","0","""9"""
"4","7","""6"""
"24","14","""10.5"""
"0","0","""5.5"""
"18","36","""41"""
"18","43","""63.5"""
"13","13","""9.5"""
"8","7","""37.5"""
"54","26","""8"""
"20","57","""8.5"""
"42","12","""6"""
"20","20","""10.5"""
"7","7","""5.5"""
"0","20","""10"""
"20","74","""21"""
"59","76","""8.5"""
"20","11","""12.5"""
"0","8","""24.5"""
"3","3","""6"""
"0","13","""5.5"""
"5","3","""7.5"""
"30","30","""4.5"""
"14","12","""7.5"""
"7","13","""8.5"""
"6","0","""8.5"""
"59","4","""9.5"""
"55","43","""5"""
"11","11","""6.5"""
"20","9","""12"""
"21","21","""3.5"""
"10","13","""9.5"""
"0","102","""4.5"""
"5","3","""8.5"""
"12","26","""10"""
"7","58","""13.5"""
"114","12","""6"""
"16","1","""9"""
"6","8","""25.5"""
"54","211","""17"""
"13","9","""9.5"""
"7","58","""9.5"""
"0","13","""8.5"""
"68","0","""18.5"""
"1","212","""16.5"""
"14","81","""22.5"""
"13","20","""6"""
"1","1","""3"""
"42","56","""6.5"""
"3","3","""11"""
"28","4","""7"""
"29","13","""5.5"""
"42","20","""7"""
"30","32","""5.5"""
"14","7","""8.5"""
"30","77","""13.5"""
"10","12","""5.5"""
"13","40","""8.5"""
"0","1","""8"""
"46","0","""4.5"""
"16","1","""6"""
"2","13","""5"""
"159","4","""18"""
"0","15","""9.5"""
"7","7","""6"""
"37","1","""7"""
"29","136","""18.5"""
"32","98","""52"""
"113","100","""33"""
"1","20","""11"""
"30","81","""11.5"""
"3","3","""5"""
"74","18","""52"""
"102","98","""52"""
"0","7","""8.5"""
"37","13","""9"""
"113","3","""17.5"""
"16","10","""5.5"""
"5","0","""4.5"""
"46","7","""6"""
"12","14","""4"""
"13","40","""7.5"""
"13","16","""11"""
"81","1","""12.5"""
"1","7","""3.5"""
"0","10","""11"""
"9","5","""8.5"""
"1","0","""7.5"""
"0","51","""3.5"""
"97","28","""9"""
"20","13","""8"""
"5","12","""11.5"""
"20","13","""4.5"""
"55","4","""9"""
"10","30","""15.5"""
"6","40","""4"""
"2","187","""8.5"""
"9","44","""12"""
"13","17","""9.5"""
"59","16","""4.5"""
"0","4","""9.5"""
"7","26","""5.5"""
"32","4","""4"""
"30","5","""11.5"""
"4","1","""5.5"""
"55","30","""6"""
"0","14","""5.5"""
"16","10","""6.5"""
"14","9","""5"""
"52","7","""36"""
"51","0","""5.5"""
"1","1","""4.5"""
"98","124","""39.5"""
"14","7","""8"""
"24","10","""7"""
"12","12","""5"""
"10","14","""8.5"""
"14","7","""6"""
"49","49","""5.5"""
"5","36","""11.5"""
"213","14","""25"""
"20","20","""3.5"""
"54","1","""9.5"""
"5","5","""5.5"""
"26","142","""15.5"""
"13","14","""9.5"""
"32","17","""7.5"""
"40","20","""9"""
"163","5","""7"""
"7","32","""8.5"""
"13","14","""9"""
"13","42","""9.5"""
"20","1","""14"""
"16","0","""4"""
"44","18","""52"""
"14","10","""7"""
"4","16","""7.5"""
"2","7","""8"""
"47","134","""52"""
"159","64","""4.5"""
"0","7","""7.5"""
"13","17","""11.5"""
"10","16","""9.5"""
"32","2","""7"""
"20","52","""27"""
"30","20","""14.5"""
"13","1","""10.5"""
"16","0","""10.5"""
"1","44","""12.5"""
"42","42","""4"""
"13","0","""6"""
"98","195","""37.5"""
"1","134","""52"""
"7","19","""10"""
"20","11","""7.5"""
"17","47","""9"""
"32","30","""6.5"""
"16","81","""24.5"""
"13","0","""5"""
"7","43","""18.5"""
"99","0","""27"""
"19","0","""7.5"""
"11","29","""6.5"""
"14","122","""72"""
"58","4","""12"""
"76","32","""9"""
"5","20","""8.5"""
"10","1","""9.5"""
"36","55","""15.5"""
"1","0","""5"""
